state,date,res_dex,num_devices
MD,2020-04-13,22.4953,305252
MD,2020-04-14,25.0107,276134
MD,2020-04-15,24.4834,264381
MD,2020-04-16,23.3155,263388
MD,2020-04-17,27.041401,265698
MD,2020-04-18,25.096001,271549
MD,2020-04-19,20.620001,290137
MD,2020-04-20,24.172701,293741
MD,2020-04-21,25.9946,296972
MD,2020-04-22,28.681601,286305
MD,2020-04-23,26.2209,283036
MD,2020-04-24,28.018101,287279
MD,2020-04-25,34.7467,301130
MD,2020-04-26,19.3297,287300
MD,2020-04-27,26.404499,282241
MD,2020-04-28,28.5945,289590
MD,2020-04-29,29.7519,289851
MD,2020-04-30,18.749701,276633
MD,2020-05-01,28.5212,283101
MD,2020-05-02,35.468399,295444
MD,2020-05-03,22.0646,292589
MD,2020-05-04,34.181198,294643
MD,2020-05-05,34.989399,292111
MD,2020-05-06,27.180799,292330
MD,2020-05-07,36.375599,296001
MD,2020-05-08,37.002998,290490
MD,2020-05-09,46.0117,299423
MD,2020-05-10,36.272301,302686
MD,2020-05-11,28.302601,290247
MD,2020-05-12,31.5854,290133
MD,2020-05-13,37.583698,294003
MD,2020-05-14,38.070099,294887
MD,2020-05-15,45.476501,299504
MD,2020-05-16,52.633499,304519
MD,2020-05-17,31.611401,293630
MD,2020-05-18,36.3983,302729
MD,2020-05-19,37.026001,295443
MD,2020-05-20,36.002899,290520
MD,2020-05-21,41.5378,292142
MD,2020-05-22,42.807999,293885
MD,2020-05-23,54.296101,306401
MD,2020-05-24,37.637402,296492
MD,2020-05-25,32.317101,289398
MD,2020-05-26,46.553501,308531
MD,2020-05-27,40.869202,289493
MD,2020-05-28,33.766998,284934
MD,2020-05-29,41.7253,310676
MD,2020-05-30,37.742802,288389
MD,2020-05-31,35.867298,297745
MD,2020-06-01,39.542999,292225
MD,2020-06-02,41.737801,291688
MD,2020-06-03,49.9547,290239
MA,2020-01-20,37.9921,345048
MA,2020-01-21,65.119499,358270
MA,2020-01-22,65.024101,357987
MA,2020-01-23,67.029503,359392
MA,2020-01-24,68.170502,356359
MA,2020-01-25,39.9011,344151
MA,2020-01-26,33.757198,344681
MA,2020-01-27,72.362503,580579
MA,2020-01-28,77.903603,585821
MA,2020-01-29,79.142899,588449
MA,2020-01-30,80.3134,576637
MA,2020-01-31,88.069801,576014
MA,2020-02-01,62.141602,542844
MA,2020-02-02,45.103901,536495
MA,2020-02-03,60.6754,363947
MA,2020-02-04,66.874298,372653
MA,2020-02-05,65.151604,374291
MA,2020-02-06,61.137901,368148
MA,2020-02-07,70.661003,369346
MA,2020-02-08,51.429199,354360
MA,2020-02-09,40.1875,353855
MA,2020-02-10,66.313202,373501
MA,2020-02-11,68.244003,371882
MA,2020-02-12,70.681801,375375
MA,2020-02-13,64.644203,348512
MA,2020-02-14,76.119797,351862
MA,2020-02-15,50.680599,339952
MA,2020-02-16,43.3274,330055
MA,2020-02-17,45.2411,335743
MA,2020-02-18,53.2402,343357
MA,2020-02-19,53.7509,342026
MA,2020-02-20,52.284901,341785
MA,2020-02-21,56.0863,341618
MA,2020-02-22,49.104698,337636
MA,2020-02-23,38.931499,337604
MA,2020-02-24,74.319099,359531
MA,2020-02-25,71.072701,362310
MA,2020-02-26,69.8722,360054
MA,2020-02-27,73.206497,369364
MA,2020-02-28,81.3871,360184
MA,2020-02-29,55.832401,350330
MA,2020-03-01,41.7005,347796
MA,2020-03-02,64.689499,359912
MA,2020-03-03,74.496597,359590
MA,2020-03-04,65.585701,357254
MA,2020-03-05,69.0942,355929
MA,2020-03-06,71.243599,353906
MA,2020-03-07,51.3106,340962
MA,2020-03-08,38.93,333408
MA,2020-03-09,63.804699,347739
MA,2020-03-10,62.4548,347573
MA,2020-03-11,55.025501,316950
MA,2020-03-12,54.5256,335180
MA,2020-03-13,47.469898,347959
MA,2020-03-14,30.735201,318671
MA,2020-03-15,29.848301,327389
MA,2020-03-16,41.926399,333924
MA,2020-03-17,33.393799,329626
MA,2020-03-18,35.896099,329179
MA,2020-03-19,28.225201,328812
MA,2020-03-20,31.946899,335294
MA,2020-03-21,23.174801,319997
MA,2020-03-22,22.100401,314633
MA,2020-03-23,25.620501,325504
MA,2020-03-24,24.955601,323675
MA,2020-03-25,24.3661,318511
MA,2020-03-26,27.3627,325316
MA,2020-03-27,30.491199,328496
MA,2020-03-28,25.732901,321610
MA,2020-03-29,18.379801,315680
MA,2020-03-30,24.1222,324705
MA,2020-03-31,25.271,327616
MA,2020-04-01,22.0369,307120
MA,2020-04-02,20.641701,300132
MA,2020-04-03,19.290501,298328
MA,2020-04-04,21.804501,295519
MA,2020-04-05,17.586901,296177
MA,2020-04-06,21.967199,301794
MA,2020-04-07,21.2057,306073
MA,2020-04-08,19.251301,295880
MA,2020-04-09,15.7023,298720
MA,2020-04-10,22.302601,299697
MA,2020-04-11,23.009701,295153
MA,2020-04-12,12.9123,284711
MA,2020-04-13,13.1456,287898
MA,2020-04-14,17.5082,266811
MA,2020-04-15,15.3823,252871
MA,2020-04-16,14.1422,251123
MA,2020-04-17,16.7827,254120
MA,2020-04-18,12.9898,253839
MA,2020-04-19,16.698601,279495
MA,2020-04-20,14.9688,280858
MA,2020-04-21,15.3681,283801
MA,2020-04-22,16.799801,274801
MA,2020-04-23,18.3951,276384
MA,2020-04-24,16.516199,275103
MA,2020-04-25,24.7332,292127
MA,2020-04-26,14.1273,282808
MA,2020-04-27,14.4449,266976
MA,2020-04-28,19.108999,281448
MA,2020-04-29,19.3055,278166
MA,2020-04-30,13.8277,268812
MA,2020-05-01,15.9264,270211
MA,2020-05-02,22.1203,282253
MA,2020-05-03,19.0993,282463
MA,2020-05-04,21.058399,282052
MA,2020-05-05,24.053699,280820
MA,2020-05-06,19.9349,284925
MA,2020-05-07,22.7869,285073
MA,2020-05-08,24.7948,278704
MA,2020-05-09,26.308201,284900
MA,2020-05-10,24.7274,289254
MA,2020-05-11,17.2694,282762
MA,2020-05-12,20.1612,281064
MA,2020-05-13,23.7763,283509
MA,2020-05-14,26.057199,286447
MA,2020-05-15,25.4697,291350
MA,2020-05-16,31.768999,289511
MA,2020-05-17,22.767401,281342
MA,2020-05-18,22.971001,290276
MA,2020-05-19,24.4613,282520
MA,2020-05-20,25.375,280384
MA,2020-05-21,29.243,279680
MA,2020-05-22,33.3764,281449
MA,2020-05-23,30.077801,285278
MA,2020-05-24,26.964399,281141
MA,2020-05-25,20.5919,276160
MA,2020-05-26,30.2721,298422
MA,2020-05-27,28.6558,280031
MA,2020-05-28,24.379499,277863
MA,2020-05-29,26.1674,299977
MA,2020-05-30,23.1752,278904
MA,2020-05-31,24.2885,288660
MA,2020-06-01,24.541,285153
MA,2020-06-02,26.566299,282410
MA,2020-06-03,31.811199,281935
MI,2020-01-20,58.048,699667
MI,2020-01-21,89.365898,715902
MI,2020-01-22,87.314903,716324
MI,2020-01-23,88.367302,722394
MI,2020-01-24,81.695801,722522
MI,2020-01-25,57.183102,699131
MI,2020-01-26,41.1772,694023
MI,2020-01-27,96.981903,1177888
MI,2020-01-28,105.1789,1182691
MI,2020-01-29,106.4848,1187435
MI,2020-01-30,108.7976,1174276
MI,2020-01-31,121.4698,1186476
MI,2020-02-01,80.907303,1118016
MI,2020-02-02,56.606602,1104088
MI,2020-02-03,85.063698,732352
MI,2020-02-04,92.189598,741578
MI,2020-02-05,89.620796,749284
MI,2020-02-06,86.423203,738063
MI,2020-02-07,98.405296,739617
MI,2020-02-08,66.2537,720633
MI,2020-02-09,46.904999,724210
MI,2020-02-10,86.641098,740774
MI,2020-02-11,95.918297,740958
MI,2020-02-12,92.946701,749329
MI,2020-02-13,81.108299,692846
MI,2020-02-14,97.125198,704478
MI,2020-02-15,67.437798,696755
MI,2020-02-16,54.343601,686153
MI,2020-02-17,67.244202,710981
MI,2020-02-18,79.530296,711926
MI,2020-02-19,89.515999,711073
MI,2020-02-20,90.400002,709989
MI,2020-02-21,96.9207,708718
MI,2020-02-22,86.764603,692977
MI,2020-02-23,51.986301,685770
MI,2020-02-24,93.021103,728912
MI,2020-02-25,97.413002,735402
MI,2020-02-26,60.7896,713949
MI,2020-02-27,69.603699,731698
MI,2020-02-28,106.0185,715334
MI,2020-02-29,76.006599,698277
MI,2020-03-01,52.302399,693905
MI,2020-03-02,87.966904,714984
MI,2020-03-03,92.345802,712925
MI,2020-03-04,92.6343,712251
MI,2020-03-05,96.128304,713581
MI,2020-03-06,100.2901,701832
MI,2020-03-07,78.820503,685360
MI,2020-03-08,56.385502,680985
MI,2020-03-09,94.465302,710217
MI,2020-03-10,91.511002,694696
MI,2020-03-11,83.345596,614156
MI,2020-03-12,73.701897,660654
MI,2020-03-13,65.9981,692766
MI,2020-03-14,37.1455,643124
MI,2020-03-15,37.345699,671038
MI,2020-03-16,59.642502,687617
MI,2020-03-17,52.076599,680901
MI,2020-03-18,48.2299,675594
MI,2020-03-19,44.447899,684749
MI,2020-03-20,41.592999,690137
MI,2020-03-21,27.669001,661926
MI,2020-03-22,27.5061,657898
MI,2020-03-23,42.874199,671031
MI,2020-03-24,27.2742,653502
MI,2020-03-25,32.965099,666352
MI,2020-03-26,31.3755,667862
MI,2020-03-27,35.775299,674964
MI,2020-03-28,27,663920
MI,2020-03-29,25.7819,667745
MI,2020-03-30,30.329201,667402
MI,2020-03-31,29.323,669027
MI,2020-04-01,26.748501,643171
MI,2020-04-02,29.833,647188
MI,2020-04-03,32.119999,653501
MI,2020-04-04,24.0928,629774
MI,2020-04-05,22.492399,633926
MI,2020-04-06,26.832199,643440
MI,2020-04-07,25.4818,672305
MI,2020-04-08,28.302299,650737
MI,2020-04-09,23.5835,642646
MI,2020-04-10,27.229099,631808
MI,2020-04-11,24.752001,636540
MI,2020-04-12,13.974,612545
MI,2020-04-13,19.8549,615636
MI,2020-04-14,18.1418,532601
MI,2020-04-15,17.5966,508244
MI,2020-04-16,16.985901,510321
MI,2020-04-17,18.038099,510495
MI,2020-04-18,21.749001,537757
MI,2020-04-19,17.5124,597498
MI,2020-04-20,21.942499,614533
MI,2020-04-21,22.0916,604810
MI,2020-04-22,22.370399,586313
MI,2020-04-23,22.297899,578375
MI,2020-04-24,28.275101,602065
MI,2020-04-25,30.654499,620881
MI,2020-04-26,27.0329,618609
MI,2020-04-27,29.4452,599627
MI,2020-04-28,32.131001,613364
MI,2020-04-29,25.0599,593336
MI,2020-04-30,23.498199,586301
MI,2020-05-01,33.0327,597856
MI,2020-05-02,35.194302,623449
MI,2020-05-03,29.1115,615474
MI,2020-05-04,35.5158,611322
MI,2020-05-05,37.686699,607125
MI,2020-05-06,35.299,613134
MI,2020-05-07,39.6245,611946
MI,2020-05-08,42.137299,598459
MI,2020-05-09,49.876598,622455
MI,2020-05-10,33.891602,632841
MI,2020-05-11,30.343201,603303
MI,2020-05-12,36.103699,607818
MI,2020-05-13,43.318901,616366
MI,2020-05-14,34.547699,613120
MI,2020-05-15,44.101501,626473
MI,2020-05-16,54.444901,639570
MI,2020-05-17,27.546101,614449
MI,2020-05-18,35.1022,637138
MI,2020-05-19,39.1385,617834
MI,2020-05-20,45.623001,610459
MI,2020-05-21,53.031101,614155
MI,2020-05-22,54.350601,621310
MI,2020-05-23,55.537701,641977
MI,2020-05-24,45.504601,638201
MI,2020-05-25,35.652199,618960
MI,2020-05-26,55.613899,658377
MI,2020-05-27,46.146301,613788
MI,2020-05-28,40.138901,610483
MI,2020-05-29,47.347801,653387
MI,2020-05-30,40.023998,609274
MI,2020-05-31,40.146599,630130
MI,2020-06-01,44.5116,626277
MI,2020-06-02,47.162498,617623
MI,2020-06-03,60.345299,615652
MN,2020-01-20,50.182999,398839
MN,2020-01-21,77.460297,410282
MN,2020-01-22,76.425201,412602
MN,2020-01-23,83.213898,413620
MN,2020-01-24,78.761497,405589
MN,2020-01-25,53.831501,392543
MN,2020-01-26,41.604198,396819
MN,2020-01-27,82.3321,656304
MN,2020-01-28,93.445801,662967
MN,2020-01-29,89.181,663212
MN,2020-01-30,100.2855,659025
MN,2020-01-31,102.3593,664005
MN,2020-02-01,77.304703,628498
MN,2020-02-02,48.5788,625387
MN,2020-02-03,75.348396,415213
MN,2020-02-04,80.114098,419928
MN,2020-02-05,77.229698,420983
MN,2020-02-06,81.354401,419423
MN,2020-02-07,85.421997,421956
MN,2020-02-08,64.2817,418209
MN,2020-02-09,39.018799,412452
MN,2020-02-10,79.498299,424043
MN,2020-02-11,82.432297,426304
MN,2020-02-12,76.729599,431712
MN,2020-02-13,61.193298,397984
MN,2020-02-14,80.536003,411113
MN,2020-02-15,65.231697,404402
MN,2020-02-16,49.1418,403436
MN,2020-02-17,56.226299,417056
MN,2020-02-18,80.881798,414489
MN,2020-02-19,78.036903,415648
MN,2020-02-20,81.538399,416720
MN,2020-02-21,89.9039,413850
MN,2020-02-22,65.610802,401806
MN,2020-02-23,44.662201,400576
MN,2020-02-24,88.025398,418493
MN,2020-02-25,78.622299,414446
MN,2020-02-26,84.669899,409516
MN,2020-02-27,86.330498,418288
MN,2020-02-28,96.231697,411437
MN,2020-02-29,67.953102,405479
MN,2020-03-01,51.440701,408240
MN,2020-03-02,77.880096,414028
MN,2020-03-03,78.690804,413287
MN,2020-03-04,81.8619,415188
MN,2020-03-05,84.334396,414993
MN,2020-03-06,81.724197,403724
MN,2020-03-07,64.698303,395199
MN,2020-03-08,46.380199,392362
MN,2020-03-09,69.917999,395765
MN,2020-03-10,67.257202,390698
MN,2020-03-11,59.8601,340469
MN,2020-03-12,61.0392,377781
MN,2020-03-13,58.0205,385554
MN,2020-03-14,35.881001,374313
MN,2020-03-15,35.9883,391774
MN,2020-03-16,53.496601,397137
MN,2020-03-17,47.476501,393990
MN,2020-03-18,39.449001,390323
MN,2020-03-19,32.8204,395141
MN,2020-03-20,35.259602,400142
MN,2020-03-21,22.9235,388676
MN,2020-03-22,22.532301,381421
MN,2020-03-23,32.959099,393057
MN,2020-03-24,31.610399,395987
MN,2020-03-25,33.842999,396288
MN,2020-03-26,39.773399,399660
MN,2020-03-27,41.898899,405106
MN,2020-03-28,21.889999,397026
MN,2020-03-29,20.357201,392508
MN,2020-03-30,30.9907,407976
MN,2020-03-31,30.0075,404498
MN,2020-04-01,26.828199,388672
MN,2020-04-02,25.200199,388068
MN,2020-04-03,25.1187,383267
MN,2020-04-04,27.364901,373817
MN,2020-04-05,22.379,376482
MN,2020-04-06,23.9445,377815
MN,2020-04-07,26.676399,394316
MN,2020-04-08,25.1005,377558
MN,2020-04-09,21.886999,377212
MN,2020-04-10,31.3943,380823
MN,2020-04-11,30.021,382196
MN,2020-04-12,9.2322998,354209
MN,2020-04-13,18.870701,360833
MN,2020-04-14,15.7291,311281
MN,2020-04-15,15.2009,294314
MN,2020-04-16,15.4367,296911
MN,2020-04-17,19.1665,298030
MN,2020-04-18,25.094,320529
MN,2020-04-19,19.2686,358803
MN,2020-04-20,18.0599,363186
MN,2020-04-21,22.677299,354152
MN,2020-04-22,24.829901,347395
MN,2020-04-23,23.6166,346118
MN,2020-04-24,29.6516,355389
MN,2020-04-25,37.861401,370995
MN,2020-04-26,27.0219,367516
MN,2020-04-27,26.180599,350025
MN,2020-04-28,21.4326,347425
MN,2020-04-29,24.621599,342340
MN,2020-04-30,25.621599,342652
MN,2020-05-01,29.0849,349092
MN,2020-05-02,35.850899,359327
MN,2020-05-03,26.654499,363634
MN,2020-05-04,29.145,354009
MN,2020-05-05,30.055201,352397
MN,2020-05-06,29.370899,355268
MN,2020-05-07,31.969999,352787
MN,2020-05-08,38.316101,349601
MN,2020-05-09,40.943199,374281
MN,2020-05-10,28.781799,369707
MN,2020-05-11,26.069099,351020
MN,2020-05-12,28.462999,351888
MN,2020-05-13,28.485001,358769
MN,2020-05-14,32.931599,357619
MN,2020-05-15,40.351799,358057
MN,2020-05-16,41.5844,375859
MN,2020-05-17,21.4338,358396
MN,2020-05-18,36.0797,373017
MN,2020-05-19,34.755402,353907
MN,2020-05-20,33.964401,354317
MN,2020-05-21,37.242298,357829
MN,2020-05-22,42.685699,357889
MN,2020-05-23,40.0392,374914
MN,2020-05-24,33.019501,374613
MN,2020-05-25,28.876699,356629
MN,2020-05-26,39.764,395004
MN,2020-05-27,35.7757,351253
MN,2020-05-28,34.0625,346980
MN,2020-05-29,42.815201,377228
MN,2020-05-30,33.901199,346310
MN,2020-05-31,33.350899,371060
MN,2020-06-01,34.153599,366454
MN,2020-06-02,33.607899,365624
MN,2020-06-03,45.577599,349105
MS,2020-01-20,64.129501,268166
MS,2020-01-21,89.902496,273410
MS,2020-01-22,87.360703,274876
