state,date,density_dex,num_devices
KY,2020-01-26,47.569,333256
KY,2020-01-27,51.590099,344348
KY,2020-01-28,51.006001,344530
KY,2020-01-29,50.7384,346749
KY,2020-01-30,54.625,341878
KY,2020-01-31,63.094601,341802
KY,2020-02-01,66.954399,334026
KY,2020-02-02,47.705502,335543
KY,2020-02-03,52.880699,349356
KY,2020-02-04,50.8815,354671
KY,2020-02-05,53.329201,353708
KY,2020-02-06,58.8564,351029
KY,2020-02-07,61.2216,349233
KY,2020-02-08,63.708698,341625
KY,2020-02-09,49.603199,341224
KY,2020-02-10,54.306099,353518
KY,2020-02-11,55.875,352905
KY,2020-02-12,59.4743,355324
KY,2020-02-13,59.806499,332099
KY,2020-02-14,75.571503,341970
KY,2020-02-15,74.638397,340210
KY,2020-02-16,48.3041,334873
KY,2020-02-17,57.863602,342417
KY,2020-02-18,51.407799,347125
KY,2020-02-19,54.054699,346859
KY,2020-02-20,55.960701,347876
KY,2020-02-21,62.681,347026
KY,2020-02-22,67.4543,339839
KY,2020-02-23,50.2379,333858
KY,2020-02-24,51.624802,348452
KY,2020-02-25,53.761002,352204
KY,2020-02-26,55.118099,348826
KY,2020-02-27,60.108898,356614
KY,2020-02-28,68.338898,352531
KY,2020-02-29,79.022598,345239
KY,2020-03-01,56.547298,344537
KY,2020-03-02,54.112301,353745
KY,2020-03-03,56.510502,351964
KY,2020-03-04,57.526501,349063
KY,2020-03-05,59.813599,346196
KY,2020-03-06,66.360802,344801
KY,2020-03-07,87.360901,338486
KY,2020-03-08,60.231899,331334
KY,2020-03-09,48.196301,341712
KY,2020-03-10,49.3964,337564
KY,2020-03-11,38.542599,303090
KY,2020-03-12,35.934601,329819
KY,2020-03-13,45.388401,341172
KY,2020-03-14,44.564301,320402
KY,2020-03-15,39.855598,328092
KY,2020-03-16,39.777802,333494
KY,2020-03-17,34.616901,330475
KY,2020-03-18,33.818901,328368
KY,2020-03-19,32.570999,333077
KY,2020-03-20,36.084702,336594
KY,2020-03-21,28.413799,320189
KY,2020-03-22,22.7321,317137
KY,2020-03-23,26.109501,325371
KY,2020-03-24,24.4545,327591
KY,2020-03-25,27.242201,327485
KY,2020-03-26,25.380501,329460
KY,2020-03-27,28.7554,331523
KY,2020-03-28,33.365002,330404
KY,2020-03-29,25.3085,324892
KY,2020-03-30,23.8412,330860
KY,2020-03-31,23.2852,327436
KY,2020-04-01,23.812901,315472
KY,2020-04-02,24.6556,314013
KY,2020-04-03,33.099602,319061
KY,2020-04-04,29.296,310446
KY,2020-04-05,21.7934,308388
KY,2020-04-06,21.8867,312624
KY,2020-04-07,22.385,319794
KY,2020-04-08,22.8228,319263
KY,2020-04-09,23.976101,317512
KY,2020-04-10,30.1756,313683
KY,2020-04-11,32.269001,310275
KY,2020-04-12,13.4939,300619
KY,2020-04-13,19.129101,303736
KY,2020-04-14,16.16,265870
KY,2020-04-15,20.3624,258671
KY,2020-04-16,20.1131,257560
KY,2020-04-17,22.8557,260330
KY,2020-04-18,25.9862,267102
KY,2020-04-19,19.4853,293166
KY,2020-04-20,25.402901,301326
KY,2020-04-21,27.546499,301433
KY,2020-04-22,27.730499,296255
KY,2020-04-23,25.347799,288905
KY,2020-04-24,33.702099,298117
KY,2020-04-25,34.051998,304240
KY,2020-04-26,24.655399,295467
KY,2020-04-27,28.924101,292763
KY,2020-04-28,29.338699,296631
KY,2020-04-29,27.679501,294516
KY,2020-04-30,31.2742,289814
KY,2020-05-01,39.110001,290411
KY,2020-05-02,39.8545,300598
KY,2020-05-03,28.3678,299901
KY,2020-05-04,32.055302,298514
KY,2020-05-05,31.655899,296061
KY,2020-05-06,31.8204,298822
KY,2020-05-07,34.244801,298008
KY,2020-05-08,38.013302,291476
KY,2020-05-09,51.865299,302305
KY,2020-05-10,35.271099,305392
KY,2020-05-11,29.5424,293074
KY,2020-05-12,32.223598,294640
KY,2020-05-13,31.5804,294853
KY,2020-05-14,35.783298,298752
KY,2020-05-15,41.371799,301459
KY,2020-05-16,44.708599,304379
KY,2020-05-17,35.107498,298760
KY,2020-05-18,33.542099,307436
KY,2020-05-19,34.4207,297951
KY,2020-05-20,37.3834,295498
KY,2020-05-21,40.180302,296221
KY,2020-05-22,48.9132,298734
KY,2020-05-23,49.805,307480
KY,2020-05-24,40.734699,302135
KY,2020-05-25,38.209301,294752
KY,2020-05-26,41.1315,308151
KY,2020-05-27,40.033501,292808
KY,2020-05-28,41.9856,290436
KY,2020-05-29,51.167801,309524
KY,2020-05-30,49.496399,287811
KY,2020-05-31,42.044201,294840
KY,2020-06-01,40.023499,290334
KY,2020-06-02,40.5467,289452
KY,2020-06-03,43.751801,289422
LA,2020-01-20,59.0994,354905
LA,2020-01-21,59.015202,363994
LA,2020-01-22,58.498501,366881
LA,2020-01-23,61.237999,369695
LA,2020-01-24,73.992599,367567
LA,2020-01-25,71.192802,358255
LA,2020-01-26,53.827202,355556
LA,2020-01-27,60.691502,372276
LA,2020-01-28,59.034401,373522
LA,2020-01-29,59.4841,374410
LA,2020-01-30,63.164398,370961
LA,2020-01-31,74.4039,372605
LA,2020-02-01,80.970497,362850
LA,2020-02-02,56.2201,359128
LA,2020-02-03,63.898701,375638
LA,2020-02-04,63.903,383479
LA,2020-02-05,63.804699,384749
LA,2020-02-06,66.440804,380591
LA,2020-02-07,78.080902,380483
LA,2020-02-08,79.274399,371802
LA,2020-02-09,62.143002,369206
LA,2020-02-10,65.719299,384529
LA,2020-02-11,64.442596,382108
LA,2020-02-12,64.4263,382998
LA,2020-02-13,67.613899,356064
LA,2020-02-14,84.693703,368568
LA,2020-02-15,81.795403,370498
LA,2020-02-16,62.000301,360915
LA,2020-02-17,66.984299,371018
LA,2020-02-18,65.401802,374301
LA,2020-02-19,65.947899,376107
LA,2020-02-20,68.444199,378447
LA,2020-02-21,86.2267,377842
LA,2020-02-22,98.256104,368151
LA,2020-02-23,71.622803,355463
LA,2020-02-24,67.122398,366433
LA,2020-02-25,67.191597,361228
LA,2020-02-26,63.874699,362969
LA,2020-02-27,70.497398,369873
LA,2020-02-28,82.951103,363676
LA,2020-02-29,85.778702,359887
LA,2020-03-01,69.596703,359056
LA,2020-03-02,67.162498,373359
LA,2020-03-03,64.2808,373003
LA,2020-03-04,61.911201,375316
LA,2020-03-05,71.467796,368838
LA,2020-03-06,79.2686,363675
LA,2020-03-07,87.074699,357067
LA,2020-03-08,69.588898,348566
LA,2020-03-09,57.9715,363291
LA,2020-03-10,62.1982,360801
LA,2020-03-11,50.1194,322064
LA,2020-03-12,47.999901,344284
LA,2020-03-13,58.608601,352370
LA,2020-03-14,57.122398,339301
LA,2020-03-15,48.2794,340514
LA,2020-03-16,46.298801,348761
LA,2020-03-17,36.506001,345754
LA,2020-03-18,33.789101,338670
LA,2020-03-19,33.904499,339407
LA,2020-03-20,36.673302,341091
LA,2020-03-21,26.112801,323435
LA,2020-03-22,25.0473,317552
LA,2020-03-23,25.9147,325335
LA,2020-03-24,24.038,322139
LA,2020-03-25,25.839899,321630
LA,2020-03-26,23.687901,321136
LA,2020-03-27,27.4233,323858
LA,2020-03-28,30.1551,321855
LA,2020-03-29,23.710199,317131
LA,2020-03-30,21.6413,330612
LA,2020-03-31,23.518999,330886
LA,2020-04-01,24.426701,319649
LA,2020-04-02,23.9216,316444
LA,2020-04-03,32.448502,321161
LA,2020-04-04,25.860701,311367
LA,2020-04-05,20.443199,306773
LA,2020-04-06,20.2973,311815
LA,2020-04-07,21.256001,318420
LA,2020-04-08,22.912001,312301
LA,2020-04-09,25.3633,321998
LA,2020-04-10,30.021799,317874
LA,2020-04-11,34.365501,316898
LA,2020-04-12,13.8787,306654
LA,2020-04-13,22.988701,308906
LA,2020-04-14,20.0327,276694
LA,2020-04-15,24.955299,265580
LA,2020-04-16,24.5898,265380
LA,2020-04-17,27.749001,269038
LA,2020-04-18,28.569799,280716
LA,2020-04-19,20.6415,302989
LA,2020-04-20,27.211599,302630
LA,2020-04-21,30.0338,302917
LA,2020-04-22,27.5665,305937
LA,2020-04-23,29.24,302131
LA,2020-04-24,37.315498,303081
LA,2020-04-25,39.799,310564
LA,2020-04-26,31.887899,302078
LA,2020-04-27,30.716499,294356
LA,2020-04-28,28.447901,305736
LA,2020-04-29,29.7416,301990
LA,2020-04-30,33.888599,294648
LA,2020-05-01,40.579201,292687
LA,2020-05-02,43.870899,298383
LA,2020-05-03,33.050701,298059
LA,2020-05-04,33.0975,298028
LA,2020-05-05,36.914501,302317
LA,2020-05-06,36.1619,303093
LA,2020-05-07,39.570301,302064
LA,2020-05-08,41.399601,307047
LA,2020-05-09,60.631901,307860
LA,2020-05-10,37.434898,305560
LA,2020-05-11,34.077999,297802
LA,2020-05-12,35.952099,300550
LA,2020-05-13,36.8769,305105
LA,2020-05-14,35.465599,308511
LA,2020-05-15,45.896,309595
LA,2020-05-16,50.7201,313147
LA,2020-05-17,40.036098,304406
LA,2020-05-18,45.3125,312834
LA,2020-05-19,42.244598,304278
LA,2020-05-20,40.993099,307056
LA,2020-05-21,45.642799,303458
LA,2020-05-22,52.6651,303529
LA,2020-05-23,55.892899,310562
LA,2020-05-24,46.382401,304565
LA,2020-05-25,37.963699,299495
LA,2020-05-26,44.515499,323104
LA,2020-05-27,44.522099,306891
LA,2020-05-28,43.865299,303552
LA,2020-05-29,57.531502,317237
LA,2020-05-30,51.7808,295873
LA,2020-05-31,46.872898,304076
LA,2020-06-01,42.491699,303967
LA,2020-06-02,43.568802,304080
LA,2020-06-03,46.803299,307942
ME,2020-01-20,19.030701,69621
ME,2020-01-21,16.9972,71281
ME,2020-01-22,18.0264,71302
ME,2020-01-23,19.4335,71364
ME,2020-01-24,22.5443,71492
ME,2020-01-25,24.285601,70250
ME,2020-01-26,19.3423,69151
ME,2020-01-27,17.815001,71677
ME,2020-01-28,16.0896,72824
ME,2020-01-29,17.6434,72062
ME,2020-01-30,18.1985,70627
ME,2020-01-31,23.099001,70930
ME,2020-02-01,26.542601,70370
ME,2020-02-02,19.746,69599
ME,2020-02-03,17.346701,72627
ME,2020-02-04,18.1609,73780
ME,2020-02-05,19.533899,74889
ME,2020-02-06,14.8589,73189
ME,2020-02-07,16.1061,72348
ME,2020-02-08,28.2981,72353
ME,2020-02-09,21.1495,72333
ME,2020-02-10,18.493099,74939
ME,2020-02-11,18.801399,74080
ME,2020-02-12,22.484699,75324
ME,2020-02-13,17.6719,70875
ME,2020-02-14,28.314199,73358
ME,2020-02-15,30.822001,73218
ME,2020-02-16,23.059601,72714
ME,2020-02-17,23.366899,73796
ME,2020-02-18,20.0324,73983
ME,2020-02-19,23.0539,72646
ME,2020-02-20,24.267799,71798
ME,2020-02-21,29.6422,72311
ME,2020-02-22,30.361,72065
ME,2020-02-23,24.7325,70337
ME,2020-02-24,19.8759,76666
ME,2020-02-25,19.8384,75499
ME,2020-02-26,20.7707,74767
ME,2020-02-27,19.2822,75455
ME,2020-02-28,28.6814,73352
ME,2020-02-29,31.031601,72811
ME,2020-03-01,24.7337,71338
ME,2020-03-02,20.566401,72712
ME,2020-03-03,20.4904,72852
ME,2020-03-04,20.491699,71972
ME,2020-03-05,21.6071,71167
ME,2020-03-06,26.761999,70469
ME,2020-03-07,32.788502,69148
ME,2020-03-08,23.3832,67240
ME,2020-03-09,18.0902,69918
ME,2020-03-10,18.729099,69821
ME,2020-03-11,15.0973,64404
ME,2020-03-12,16.101299,68667
ME,2020-03-13,19.6357,72155
ME,2020-03-14,22.136,67017
ME,2020-03-15,18.1472,68553
ME,2020-03-16,14.9454,69214
ME,2020-03-17,12.8757,67966
ME,2020-03-18,11.8868,67091
ME,2020-03-19,11.0778,67991
ME,2020-03-20,12.6645,68911
ME,2020-03-21,10.162,67494
ME,2020-03-22,9.1569004,65967
ME,2020-03-23,8.0862999,68613
ME,2020-03-24,7.8730001,67363
ME,2020-03-25,8.8563995,67364
ME,2020-03-26,8.3317003,67554
ME,2020-03-27,10.0202,68446
ME,2020-03-28,10.8815,68133
ME,2020-03-29,7.3913002,67396
ME,2020-03-30,6.6356001,68407
ME,2020-03-31,8.1970997,68466
ME,2020-04-01,10.1062,64554
ME,2020-04-02,5.4376998,62053
ME,2020-04-03,7.2470999,63665
ME,2020-04-04,7.3435001,62799
ME,2020-04-05,5.3119001,62169
ME,2020-04-06,6.2080998,63161
ME,2020-04-07,6.4073,63938
ME,2020-04-08,7.0479999,63083
ME,2020-04-09,5.9113002,64017
ME,2020-04-10,9.1112003,61382
ME,2020-04-11,11.4532,61142
ME,2020-04-12,2.6989999,59176
ME,2020-04-13,6.2571001,60738
ME,2020-04-14,5.9214001,55973
ME,2020-04-15,6.5896001,53294
ME,2020-04-16,6.368,53338
ME,2020-04-17,7.7195001,53833
ME,2020-04-18,7.5163999,55116
ME,2020-04-19,6.5321002,59163
ME,2020-04-20,8.1362,60016
ME,2020-04-21,8.2342997,60037
ME,2020-04-22,8.5129004,57858
ME,2020-04-23,8.9348001,57920
ME,2020-04-24,10.4771,58855
ME,2020-04-25,10.9878,61186
ME,2020-04-26,8.1731005,60475
ME,2020-04-27,7.3583002,57220
ME,2020-04-28,8.6416998,59023
ME,2020-04-29,9.5284996,58685
ME,2020-04-30,8.8934002,57479
ME,2020-05-01,9.7872,57171
ME,2020-05-02,11.3862,60403
ME,2020-05-03,9.0073004,59441
ME,2020-05-04,9.6094999,59322
ME,2020-05-05,10.4671,59469
ME,2020-05-06,9.7159004,60259
ME,2020-05-07,11,60173
ME,2020-05-08,13.6695,58898
ME,2020-05-09,13.0479,60309
ME,2020-05-10,10.7634,61089
ME,2020-05-11,9.5868998,60249
ME,2020-05-12,10.2271,59904
ME,2020-05-13,10.8388,60279
ME,2020-05-14,11.6946,60473
ME,2020-05-15,13.2081,61195
ME,2020-05-16,14.7291,61952
ME,2020-05-17,11.4725,60214
ME,2020-05-18,11.9997,61847
ME,2020-05-19,12.2611,59797
ME,2020-05-20,12.5464,59557
ME,2020-05-21,13.808,60330
ME,2020-05-22,16.4282,61478
ME,2020-05-23,15.5728,62851
ME,2020-05-24,13.0355,61938
ME,2020-05-25,10.7605,60485
ME,2020-05-26,13.2392,63942
ME,2020-05-27,13.5341,60812
ME,2020-05-28,12.9853,59133
ME,2020-05-29,15.4439,66072
ME,2020-05-30,15.0519,62266
ME,2020-05-31,12.2462,63384
ME,2020-06-01,12.7959,61703
ME,2020-06-02,12.7794,61117
ME,2020-06-03,14.6105,60841
MD,2020-01-20,89.929001,343219
MD,2020-01-21,86.222397,354293
MD,2020-01-22,86.708397,353890
MD,2020-01-23,93.230698,356878
MD,2020-01-24,105.2923,357526
MD,2020-01-25,97.036499,348028
MD,2020-01-26,83.4412,345460
MD,2020-01-27,83.674698,358908
MD,2020-01-28,81.789703,358547
MD,2020-01-29,86.457497,359369
MD,2020-01-30,90.4702,355042
MD,2020-01-31,97.2258,357077
MD,2020-02-01,104.6001,350084
MD,2020-02-02,78.989601,350530
MD,2020-02-03,87.6595,368667
MD,2020-02-04,91.112,375569
MD,2020-02-05,87.805,374592
MD,2020-02-06,89.818802,371477
MD,2020-02-07,101.0615,374875
MD,2020-02-08,103.7316,360405
MD,2020-02-09,84.794701,358502
MD,2020-02-10,89.946701,375516
MD,2020-02-11,90.357803,373856
MD,2020-02-12,93.119102,375500
MD,2020-02-13,88.810997,352989
MD,2020-02-14,108.5797,353638
MD,2020-02-15,100.6162,348505
MD,2020-02-16,83.760902,343263
MD,2020-02-17,99.125198,353318
MD,2020-02-18,93.192802,362046
MD,2020-02-19,89.2444,360728
MD,2020-02-20,91.609901,362668
MD,2020-02-21,97.256798,359315
MD,2020-02-22,100.4379,351894
MD,2020-02-23,82.6259,344895
MD,2020-02-24,90.878304,361265
MD,2020-02-25,89.212402,364218
MD,2020-02-26,91.294601,362442
MD,2020-02-27,97.495796,368065
MD,2020-02-28,107.1398,360512
MD,2020-02-29,104.4508,352316
MD,2020-03-01,85.704903,350998
MD,2020-03-02,89.893097,364916
MD,2020-03-03,88.416603,364953
MD,2020-03-04,91.371101,363089
MD,2020-03-05,91.879303,359258
MD,2020-03-06,100.4373,357633
MD,2020-03-07,102.3802,347444
MD,2020-03-08,88.046997,340882
MD,2020-03-09,80.773499,354796
MD,2020-03-10,83.865097,352149
MD,2020-03-11,67.1875,321088
MD,2020-03-12,69.0476,339083
MD,2020-03-13,73.3563,353334
MD,2020-03-14,63.158798,326840
MD,2020-03-15,53.231998,332019
MD,2020-03-16,57.713299,340442
MD,2020-03-17,47.660099,338135
MD,2020-03-18,45.040001,335270
MD,2020-03-19,43.279598,337696
MD,2020-03-20,49.539001,344310
MD,2020-03-21,41.073299,326849
MD,2020-03-22,30.585501,322269
MD,2020-03-23,32.037701,326837
MD,2020-03-24,32.171799,329577
MD,2020-03-25,29.446199,322342
MD,2020-03-26,32.7486,333032
MD,2020-03-27,35.699799,336262
MD,2020-03-28,33.488602,324874
MD,2020-03-29,28.200001,325582
MD,2020-03-30,37.9963,339762
MD,2020-03-31,22.9112,326433
MD,2020-04-01,24.0814,312792
MD,2020-04-02,24.883101,308595
MD,2020-04-03,32.105099,312242
MD,2020-04-04,28.9027,301517
MD,2020-04-05,23.294701,304413
MD,2020-04-06,24.051201,309100
MD,2020-04-07,24.075001,316976
MD,2020-04-08,26.2862,311042
MD,2020-04-09,25.7987,313886
MD,2020-04-10,30.702499,307625
MD,2020-04-11,35.576099,304873
MD,2020-04-12,17.8901,295205
MD,2020-04-13,20.799,305252
MD,2020-04-14,20.516399,276134
MD,2020-04-15,23.0462,264381
MD,2020-04-16,22.9041,263388
MD,2020-04-17,26.4617,265698
MD,2020-04-18,26.6059,271549
MD,2020-04-19,22.299999,290137
MD,2020-04-20,26.2087,293741
MD,2020-04-21,27.615499,296972
MD,2020-04-22,29.820101,286305
MD,2020-04-23,28.1168,283036
MD,2020-04-24,32.335701,287279
MD,2020-04-25,37.145901,301130
MD,2020-04-26,24.2013,287300
MD,2020-04-27,28.3407,282241
MD,2020-04-28,29.157499,289590
MD,2020-04-29,31.702,289851
MD,2020-04-30,24.434,276633
MD,2020-05-01,36.5714,283101
MD,2020-05-02,41.189701,295444
MD,2020-05-03,28.5807,292589
MD,2020-05-04,32.344101,294643
MD,2020-05-05,33.555,292111
MD,2020-05-06,29.4165,292330
MD,2020-05-07,35.919701,296001
MD,2020-05-08,38.641399,290490
MD,2020-05-09,47.994099,299423
MD,2020-05-10,36.762798,302686
MD,2020-05-11,30.078199,290247
MD,2020-05-12,32.635799,290133
MD,2020-05-13,34.426899,294003
MD,2020-05-14,35.8974,294887
MD,2020-05-15,44.714001,299504
MD,2020-05-16,49.9589,304519
MD,2020-05-17,38.2542,293630
MD,2020-05-18,38.93,302729
MD,2020-05-19,39.3419,295443
MD,2020-05-20,39.3195,290520
MD,2020-05-21,41.531898,292142
MD,2020-05-22,46.7528,293885
MD,2020-05-23,58.999199,306401
MD,2020-05-24,43.451302,296492
MD,2020-05-25,40.3242,289398
MD,2020-05-26,42.7267,308531
MD,2020-05-27,42.994598,289493
MD,2020-05-28,40.543201,284934
MD,2020-05-29,51.268799,310676
MD,2020-05-30,57.424,288389
MD,2020-05-31,50.618801,297745
MD,2020-06-01,45.0849,292225
MD,2020-06-02,45.549198,291688
MD,2020-06-03,51.022202,290239
MA,2020-01-20,76.399498,345048
MA,2020-01-21,79.827202,358270
MA,2020-01-22,79.5513,357987
MA,2020-01-23,82.821899,359392
MA,2020-01-24,86.196503,356359
MA,2020-01-25,72.9701,344151
MA,2020-01-26,66.0065,344681
MA,2020-01-27,73.027901,360758
MA,2020-01-28,69.4142,361858
MA,2020-01-29,73.673302,362983
MA,2020-01-30,80.819397,355258
MA,2020-01-31,88.364403,352125
MA,2020-02-01,78.8125,342121
MA,2020-02-02,61.1175,345098
MA,2020-02-03,75.285103,363947
MA,2020-02-04,76.981201,372653
MA,2020-02-05,78.328499,374291
MA,2020-02-06,80.697899,368148
MA,2020-02-07,92.741699,369346
MA,2020-02-08,85.996101,354360
MA,2020-02-09,70.255501,353855
MA,2020-02-10,81.204002,373501
MA,2020-02-11,78.717201,371882
MA,2020-02-12,85.764999,375375
MA,2020-02-13,87.897202,348512
MA,2020-02-14,105.1521,351862
MA,2020-02-15,96.634102,339952
MA,2020-02-16,79.466599,330055
MA,2020-02-17,82.414299,335743
MA,2020-02-18,91.388603,343357
MA,2020-02-19,91.142601,342026
MA,2020-02-20,100.9826,341785
MA,2020-02-21,106.8922,341618
MA,2020-02-22,100.409,337636
MA,2020-02-23,85.0457,337604
MA,2020-02-24,85.957901,359531
MA,2020-02-25,84.466797,362310
MA,2020-02-26,85.337097,360054
MA,2020-02-27,100.1811,369364
MA,2020-02-28,110.174,360184
MA,2020-02-29,99.194603,350330
MA,2020-03-01,81.523903,347796
MA,2020-03-02,81.836403,359912
MA,2020-03-03,78.484398,359590
MA,2020-03-04,78.7845,357254
MA,2020-03-05,85.629898,355929
MA,2020-03-06,101.492,353906
MA,2020-03-07,94.060402,340962
MA,2020-03-08,76.400497,333408
MA,2020-03-09,69.151001,347739
MA,2020-03-10,70.388397,347573
MA,2020-03-11,55.5168,316950
MA,2020-03-12,51.238201,335180
MA,2020-03-13,61.062,347959
MA,2020-03-14,53.4244,318671
MA,2020-03-15,49.659599,327389
MA,2020-03-16,40.0779,333924
MA,2020-03-17,31.3027,329626
MA,2020-03-18,28.7328,329179
MA,2020-03-19,24.5161,328812
MA,2020-03-20,31.4212,335294
MA,2020-03-21,23.906601,319997
MA,2020-03-22,18.760099,314633
MA,2020-03-23,19.6402,325504
MA,2020-03-24,18.923201,323675
MA,2020-03-25,17.964199,318511
MA,2020-03-26,17.436899,325316
MA,2020-03-27,19.857599,328496
MA,2020-03-28,21.5021,321610
MA,2020-03-29,15.2279,315680
MA,2020-03-30,15.2951,324705
MA,2020-03-31,16.756701,327616
MA,2020-04-01,14.8561,307120
MA,2020-04-02,14.3778,300132
MA,2020-04-03,15.7624,298328
MA,2020-04-04,17.363701,295519
MA,2020-04-05,13.2941,296177
MA,2020-04-06,13.4663,301794
MA,2020-04-07,13.7373,306073
MA,2020-04-08,13.0558,295880
MA,2020-04-09,12.2367,298720
MA,2020-04-10,16.596001,299697
MA,2020-04-11,19.9939,295153
MA,2020-04-12,9.0710001,284711
MA,2020-04-13,9.1866999,287898
MA,2020-04-14,11.4477,266811
MA,2020-04-15,11.622,252871
MA,2020-04-16,11.2039,251123
MA,2020-04-17,13.5729,254120
MA,2020-04-18,11.006,253839
MA,2020-04-19,13.0727,279495
MA,2020-04-20,13.5514,280858
MA,2020-04-21,13.1278,283801
MA,2020-04-22,14.3544,274801
MA,2020-04-23,15.7565,276384
MA,2020-04-24,15.637,275103
MA,2020-04-25,19.814301,292127
MA,2020-04-26,12.861,282808
MA,2020-04-27,12.5859,266976
MA,2020-04-28,15.431,281448
MA,2020-04-29,16.5529,278166
MA,2020-04-30,15.2788,268812
MA,2020-05-01,17.4611,270211
MA,2020-05-02,21.078501,282253
MA,2020-05-03,17.7994,282463
MA,2020-05-04,16.866301,282052
MA,2020-05-05,18.504,280820
MA,2020-05-06,17.2474,284925
MA,2020-05-07,18.3008,285073
MA,2020-05-08,21.202,278704
MA,2020-05-09,24.490999,284900
MA,2020-05-10,19.3167,289254
MA,2020-05-11,15.2162,282762
MA,2020-05-12,17.312,281064
MA,2020-05-13,18.597099,283509
MA,2020-05-14,19.665501,286447
MA,2020-05-15,21.496201,291350
MA,2020-05-16,24.9279,289511
MA,2020-05-17,21.1476,281342
MA,2020-05-18,19.323299,290276
MA,2020-05-19,20.517401,282520
MA,2020-05-20,21.8172,280384
MA,2020-05-21,23.550501,279680
MA,2020-05-22,28.1395,281449
MA,2020-05-23,27.737301,285278
MA,2020-05-24,25.0257,281141
MA,2020-05-25,20.8729,276160
MA,2020-05-26,23.9601,298422
MA,2020-05-27,25.3402,280031
MA,2020-05-28,23.7152,277863
MA,2020-05-29,27.974001,299977
MA,2020-05-30,29.7227,278904
MA,2020-05-31,25.989,288660
MA,2020-06-01,24.282101,285153
MA,2020-06-02,23.214899,282410
MA,2020-06-03,25.552299,281935
MI,2020-01-20,46.9907,699667
MI,2020-01-21,48.717098,715902
MI,2020-01-22,50.095402,716324
MI,2020-01-23,51.113499,722394
MI,2020-01-24,54.5434,722522
MI,2020-01-25,57.660099,699131
MI,2020-01-26,46.047901,694023
MI,2020-01-27,49.2761,721990
MI,2020-01-28,47.749401,721711
MI,2020-01-29,50.356499,723122
MI,2020-01-30,50.813,714169
MI,2020-01-31,57.348598,715573
MI,2020-02-01,60.0173,697317
MI,2020-02-02,45.901402,699027
MI,2020-02-03,50.116699,732352
MI,2020-02-04,50.7742,741578
MI,2020-02-05,51.628201,749284
MI,2020-02-06,48.2155,738063
MI,2020-02-07,57.208302,739617
MI,2020-02-08,60.1446,720633
MI,2020-02-09,46.3722,724210
MI,2020-02-10,51.1903,740774
MI,2020-02-11,53.156101,740958
MI,2020-02-12,54.390999,749329
MI,2020-02-13,45.6964,692846
MI,2020-02-14,61.804901,704478
MI,2020-02-15,58.851898,696755
MI,2020-02-16,47.689999,686153
MI,2020-02-17,55.521999,710981
MI,2020-02-18,50.890999,711926
MI,2020-02-19,52.570301,711073
MI,2020-02-20,53.324501,709989
MI,2020-02-21,57.740601,708718
MI,2020-02-22,76.5336,692977
MI,2020-02-23,49.085899,685770
MI,2020-02-24,49.970901,728912
MI,2020-02-25,50.9753,735402
MI,2020-02-26,43.6506,713949
MI,2020-02-27,51.300098,731698
MI,2020-02-28,59.929798,715334
MI,2020-02-29,68.555199,698277
MI,2020-03-01,52.672199,693905
MI,2020-03-02,49.534,714984
MI,2020-03-03,48.5826,712925
MI,2020-03-04,50.003399,712251
MI,2020-03-05,51.979401,713581
MI,2020-03-06,59.928299,701832
MI,2020-03-07,68.756599,685360
MI,2020-03-08,50.551102,680985
