county,device_count_t,date
29077,35408,2020-01-26
29083,2857,2020-01-26
29095,77764,2020-01-26
29097,15399,2020-01-26
29099,27599,2020-01-26
29101,6234,2020-01-26
29105,4792,2020-01-26
29109,4759,2020-01-26
29113,7666,2020-01-26
29117,1798,2020-01-26
29119,3555,2020-01-26
29121,2045,2020-01-26
29127,3472,2020-01-26
29131,3493,2020-01-26
29135,1979,2020-01-26
29141,2464,2020-01-26
29143,3515,2020-01-26
29145,9745,2020-01-26
29147,2819,2020-01-26
29151,1834,2020-01-26
29155,2329,2020-01-26
29157,2705,2020-01-26
29159,4920,2020-01-26
29161,5802,2020-01-26
29163,1901,2020-01-26
29165,17287,2020-01-26
29167,4123,2020-01-26
29169,4491,2020-01-26
29175,2586,2020-01-26
29183,46313,2020-01-26
29186,2529,2020-01-26
29187,8211,2020-01-26
29189,95864,2020-01-26
29195,2457,2020-01-26
29201,5014,2020-01-26
29207,3346,2020-01-26
29209,4170,2020-01-26
29213,7633,2020-01-26
29215,2227,2020-01-26
29221,2707,2020-01-26
29225,4800,2020-01-26
29510,26800,2020-01-26
30013,4782,2020-01-26
30029,5826,2020-01-26
30031,7749,2020-01-26
30047,1854,2020-01-26
30049,4734,2020-01-26
30063,7698,2020-01-26
30081,2632,2020-01-26
30093,2107,2020-01-26
30111,12066,2020-01-26
31001,3565,2020-01-26
31019,6606,2020-01-26
31025,4302,2020-01-26
31043,2313,2020-01-26
31047,3099,2020-01-26
31053,4625,2020-01-26
31055,54559,2020-01-26
31067,3216,2020-01-26
31079,7444,2020-01-26
31109,32276,2020-01-26
31111,4778,2020-01-26
31119,4110,2020-01-26
31131,2506,2020-01-26
31141,3996,2020-01-26
31153,24197,2020-01-26
31155,3157,2020-01-26
31157,3735,2020-01-26
31159,2723,2020-01-26
31177,2849,2020-01-26
31185,2547,2020-01-26
32001,2044,2020-01-26
32003,142005,2020-01-26
32005,4867,2020-01-26
32007,3943,2020-01-26
32019,4907,2020-01-26
32023,3915,2020-01-26
32031,29638,2020-01-26
32510,4433,2020-01-26
33001,6451,2020-01-26
33003,5008,2020-01-26
33005,5759,2020-01-26
33007,2547,2020-01-26
33009,8141,2020-01-26
33011,34002,2020-01-26
33013,14048,2020-01-26
33015,30218,2020-01-26
33017,10735,2020-01-26
33019,2605,2020-01-26
34001,26691,2020-01-26
34003,70068,2020-01-26
34005,41244,2020-01-26
34007,43260,2020-01-26
34009,7187,2020-01-26
34011,12591,2020-01-26
34013,57471,2020-01-26
34015,31636,2020-01-26
34017,34660,2020-01-26
34019,12429,2020-01-26
34021,28514,2020-01-26
34023,64025,2020-01-26
34025,59653,2020-01-26
34027,46598,2020-01-26
34029,43401,2020-01-26
34031,37416,2020-01-26
34033,6625,2020-01-26
34035,29347,2020-01-26
34037,14638,2020-01-26
34039,41574,2020-01-26
34041,12259,2020-01-26
35001,41384,2020-01-26
35005,4698,2020-01-26
35009,4206,2020-01-26
35013,13421,2020-01-26
35015,6456,2020-01-26
35025,7118,2020-01-26
35027,2233,2020-01-26
35031,3185,2020-01-26
35035,4131,2020-01-26
35039,1796,2020-01-26
35041,1996,2020-01-26
35043,10605,2020-01-26
35045,6091,2020-01-26
35049,8296,2020-01-26
35055,1647,2020-01-26
35061,4914,2020-01-26
36001,21719,2020-01-26
36003,3538,2020-01-26
36005,57328,2020-01-26
36007,14091,2020-01-26
36009,6386,2020-01-26
36011,5997,2020-01-26
36013,9119,2020-01-26
36015,7438,2020-01-26
36017,3889,2020-01-26
36019,4387,2020-01-26
36021,4386,2020-01-26
36023,4352,2020-01-26
36025,3204,2020-01-26
36027,21263,2020-01-26
36029,49259,2020-01-26
36031,3103,2020-01-26
36033,3041,2020-01-26
36035,4193,2020-01-26
36037,5630,2020-01-26
36039,4492,2020-01-26
36043,5003,2020-01-26
36045,7570,2020-01-26
36047,88286,2020-01-26
36049,1788,2020-01-26
36051,6012,2020-01-26
36053,5896,2020-01-26
36055,52044,2020-01-26
36057,4001,2020-01-26
36059,102643,2020-01-26
36061,88815,2020-01-26
36063,14157,2020-01-26
36065,15227,2020-01-26
36067,32318,2020-01-26
36069,11061,2020-01-26
36071,28508,2020-01-26
36073,3419,2020-01-26
36075,9440,2020-01-26
36077,3608,2020-01-26
36079,8998,2020-01-26
36081,103676,2020-01-26
36083,11657,2020-01-26
36085,30184,2020-01-26
36087,21801,2020-01-26
36089,6314,2020-01-26
36091,16910,2020-01-26
36093,10377,2020-01-26
36095,2251,2020-01-26
36099,3438,2020-01-26
36101,8363,2020-01-26
36103,116585,2020-01-26
36105,6112,2020-01-26
36107,4294,2020-01-26
36109,6137,2020-01-26
36111,13378,2020-01-26
36113,6525,2020-01-26
36115,4860,2020-01-26
36117,8558,2020-01-26
36119,59639,2020-01-26
36121,3199,2020-01-26
36123,1932,2020-01-26
37001,18648,2020-01-26
37003,4707,2020-01-26
37007,2534,2020-01-26
37009,2775,2020-01-26
37011,2956,2020-01-26
37013,4752,2020-01-26
37017,3770,2020-01-26
37019,13102,2020-01-26
37021,23795,2020-01-26
37023,10368,2020-01-26
37025,30278,2020-01-26
37027,9133,2020-01-26
37031,7643,2020-01-26
37033,2313,2020-01-26
37035,21442,2020-01-26
37037,8066,2020-01-26
37039,3204,2020-01-26
37045,12467,2020-01-26
37047,5554,2020-01-26
37049,9258,2020-01-26
37051,30935,2020-01-26
37053,3161,2020-01-26
37055,3900,2020-01-26
37057,20470,2020-01-26
37059,5425,2020-01-26
37061,5373,2020-01-26
37063,25948,2020-01-26
37065,5286,2020-01-26
37067,36718,2020-01-26
37069,8177,2020-01-26
37071,26375,2020-01-26
37077,6912,2020-01-26
37079,1946,2020-01-26
37081,51340,2020-01-26
37083,4667,2020-01-26
37085,15486,2020-01-26
37087,6916,2020-01-26
37089,11313,2020-01-26
37091,1840,2020-01-26
37093,4952,2020-01-26
37097,23161,2020-01-26
37099,4902,2020-01-26
37101,28013,2020-01-26
37105,6970,2020-01-26
37107,5567,2020-01-26
37109,12468,2020-01-26
37111,4786,2020-01-26
37113,3472,2020-01-26
37117,2143,2020-01-26
37119,103946,2020-01-26
37123,2824,2020-01-26
37125,9371,2020-01-26
37127,12245,2020-01-26
37129,19920,2020-01-26
37133,16259,2020-01-26
37135,13473,2020-01-26
37139,4249,2020-01-26
37141,6662,2020-01-26
37145,4029,2020-01-26
37147,17276,2020-01-26
37149,2648,2020-01-26
37151,15946,2020-01-26
37153,4536,2020-01-26
37155,11053,2020-01-26
37157,10167,2020-01-26
37159,18321,2020-01-26
37161,7249,2020-01-26
37163,6741,2020-01-26
37165,3667,2020-01-26
37167,8466,2020-01-26
37169,5764,2020-01-26
37171,9509,2020-01-26
37175,3200,2020-01-26
37179,29046,2020-01-26
37181,4717,2020-01-26
37183,99338,2020-01-26
37185,1885,2020-01-26
37189,7285,2020-01-26
37191,12354,2020-01-26
37193,7729,2020-01-26
37195,9513,2020-01-26
37197,4905,2020-01-26
38015,8984,2020-01-26
38017,15956,2020-01-26
38035,6897,2020-01-26
38053,2675,2020-01-26
38059,3659,2020-01-26
38089,3038,2020-01-26
38101,5650,2020-01-26
38105,4324,2020-01-26
39001,2394,2020-01-26
39003,12870,2020-01-26
39005,7008,2020-01-26
39007,9052,2020-01-26
39009,5539,2020-01-26
39011,6299,2020-01-26
39013,7112,2020-01-26
39015,5527,2020-01-26
39017,43364,2020-01-26
39019,3074,2020-01-26
39021,4595,2020-01-26
39023,14423,2020-01-26
39025,24867,2020-01-26
39027,5851,2020-01-26
39029,10670,2020-01-26
39031,3339,2020-01-26
39033,4912,2020-01-26
39035,85941,2020-01-26
39037,5352,2020-01-26
39039,4815,2020-01-26
39041,28823,2020-01-26
39043,9359,2020-01-26
39045,18832,2020-01-26
39047,4389,2020-01-26
39049,108403,2020-01-26
39051,5376,2020-01-26
39053,3171,2020-01-26
39055,10597,2020-01-26
39057,20476,2020-01-26
39059,5377,2020-01-26
39061,79926,2020-01-26
39063,9690,2020-01-26
39065,3572,2020-01-26
39069,4001,2020-01-26
39071,4482,2020-01-26
39073,3361,2020-01-26
39075,3425,2020-01-26
39077,6815,2020-01-26
39079,3309,2020-01-26
39081,5479,2020-01-26
39083,6672,2020-01-26
39085,20552,2020-01-26
39087,6143,2020-01-26
39089,20668,2020-01-26
39091,5802,2020-01-26
39093,29588,2020-01-26
39095,38477,2020-01-26
39097,6111,2020-01-26
39099,22570,2020-01-26
39101,6401,2020-01-26
39103,21804,2020-01-26
39105,2339,2020-01-26
39107,4904,2020-01-26
39109,12265,2020-01-26
39113,49173,2020-01-26
39117,5501,2020-01-26
39119,9148,2020-01-26
39123,4910,2020-01-26
39125,2377,2020-01-26
39127,3805,2020-01-26
39129,7763,2020-01-26
39131,3398,2020-01-26
39133,19940,2020-01-26
39135,5917,2020-01-26
39137,4078,2020-01-26
39139,14243,2020-01-26
39141,8451,2020-01-26
39143,7825,2020-01-26
39145,7042,2020-01-26
39147,6374,2020-01-26
39149,6091,2020-01-26
39151,37960,2020-01-26
39153,52274,2020-01-26
39155,20343,2020-01-26
39157,10181,2020-01-26
39159,8924,2020-01-26
39161,3986,2020-01-26
39165,32949,2020-01-26
39167,6086,2020-01-26
39169,11625,2020-01-26
39171,4673,2020-01-26
39173,18497,2020-01-26
39175,3365,2020-01-26
40009,3926,2020-01-26
40013,7040,2020-01-26
40015,3262,2020-01-26
40017,21304,2020-01-26
40019,7210,2020-01-26
40021,4832,2020-01-26
40027,34828,2020-01-26
40031,11360,2020-01-26
40035,2385,2020-01-26
40037,9900,2020-01-26
40039,4436,2020-01-26
40041,5875,2020-01-26
40047,6852,2020-01-26
40049,4789,2020-01-26
40051,8966,2020-01-26
40065,2878,2020-01-26
40071,5745,2020-01-26
40073,2926,2020-01-26
40079,5667,2020-01-26
40081,5886,2020-01-26
40083,6438,2020-01-26
40085,3307,2020-01-26
40087,9055,2020-01-26
40089,3416,2020-01-26
40091,3407,2020-01-26
40095,2406,2020-01-26
40097,5538,2020-01-26
40099,2589,2020-01-26
40101,8920,2020-01-26
40103,2020,2020-01-26
40109,78943,2020-01-26
40111,4442,2020-01-26
40113,6361,2020-01-26
40115,4132,2020-01-26
40117,2138,2020-01-26
40119,10286,2020-01-26
40121,5815,2020-01-26
40123,4943,2020-01-26
40125,9602,2020-01-26
40131,12654,2020-01-26
40133,3379,2020-01-26
40135,5080,2020-01-26
40137,5806,2020-01-26
40139,2423,2020-01-26
40143,67742,2020-01-26
40145,11216,2020-01-26
40147,5321,2020-01-26
40153,2939,2020-01-26
41003,7183,2020-01-26
41005,34172,2020-01-26
41007,3672,2020-01-26
41009,3974,2020-01-26
41011,4557,2020-01-26
41013,2085,2020-01-26
41015,1574,2020-01-26
41017,13112,2020-01-26
41019,7843,2020-01-26
41027,2102,2020-01-26
41029,14932,2020-01-26
41031,1754,2020-01-26
41033,5888,2020-01-26
41035,5125,2020-01-26
41039,24699,2020-01-26
41041,4181,2020-01-26
41043,12146,2020-01-26
41045,2969,2020-01-26
41047,27475,2020-01-26
41051,54897,2020-01-26
41053,7853,2020-01-26
41057,2161,2020-01-26
41059,6265,2020-01-26
41061,1852,2020-01-26
41065,2138,2020-01-26
41067,41077,2020-01-26
41071,8509,2020-01-26
42001,10722,2020-01-26
42003,88001,2020-01-26
42005,6814,2020-01-26
42007,14650,2020-01-26
42009,4926,2020-01-26
42011,31685,2020-01-26
42013,9205,2020-01-26
42015,5097,2020-01-26
42017,55548,2020-01-26
42019,20452,2020-01-26
42021,10337,2020-01-26
42025,6759,2020-01-26
42027,10901,2020-01-26
42029,40259,2020-01-26
42031,3985,2020-01-26
42033,6782,2020-01-26
42035,3341,2020-01-26
42037,6424,2020-01-26
42039,6559,2020-01-26
42041,24766,2020-01-26
42043,26485,2020-01-26
42045,37180,2020-01-26
42047,2694,2020-01-26
42049,19480,2020-01-26
42051,12044,2020-01-26
42055,14084,2020-01-26
42059,3733,2020-01-26
42061,3040,2020-01-26
42063,7524,2020-01-26
42065,4249,2020-01-26
42069,15910,2020-01-26
42071,37279,2020-01-26
42073,8137,2020-01-26
42075,12133,2020-01-26
42077,30417,2020-01-26
42079,22803,2020-01-26
42081,9047,2020-01-26
42083,3109,2020-01-26
42085,10314,2020-01-26
42087,2942,2020-01-26
42089,17967,2020-01-26
42091,69329,2020-01-26
42093,2259,2020-01-26
42095,26800,2020-01-26
42097,7789,2020-01-26
42099,4381,2020-01-26
42101,66098,2020-01-26
42103,6053,2020-01-26
42107,10433,2020-01-26
42109,4345,2020-01-26
42111,8352,2020-01-26
42115,3809,2020-01-26
42117,3336,2020-01-26
42119,4054,2020-01-26
42121,4426,2020-01-26
42123,2678,2020-01-26
42125,20050,2020-01-26
42127,4577,2020-01-26
42129,33967,2020-01-26
42131,2630,2020-01-26
42133,40622,2020-01-26
44001,3780,2020-01-26
44003,13849,2020-01-26
44005,5899,2020-01-26
44007,31932,2020-01-26
44009,9628,2020-01-26
45001,3061,2020-01-26
45003,18345,2020-01-26
45007,24932,2020-01-26
45011,2372,2020-01-26
45013,16372,2020-01-26
45015,23079,2020-01-26
45019,37712,2020-01-26
45021,8521,2020-01-26
45023,4507,2020-01-26
45025,5316,2020-01-26
45027,4304,2020-01-26
45029,5088,2020-01-26
45031,8458,2020-01-26
45033,3581,2020-01-26
45035,17030,2020-01-26
45037,2999,2020-01-26
45039,2713,2020-01-26
45041,17052,2020-01-26
45043,7480,2020-01-26
45045,51162,2020-01-26
45047,7446,2020-01-26
45049,2317,2020-01-26
45051,39334,2020-01-26
45053,4526,2020-01-26
45055,8259,2020-01-26
45057,12270,2020-01-26
45059,8064,2020-01-26
45061,2150,2020-01-26
45063,37949,2020-01-26
45067,3409,2020-01-26
45069,2540,2020-01-26
45071,5327,2020-01-26
45073,8245,2020-01-26
45075,9817,2020-01-26
45077,15987,2020-01-26
45079,42520,2020-01-26
45081,2296,2020-01-26
45083,36802,2020-01-26
45085,10979,2020-01-26
45087,3402,2020-01-26
45091,31808,2020-01-26
46011,3762,2020-01-26
46013,3268,2020-01-26
46029,2836,2020-01-26
46035,2337,2020-01-26
46065,1560,2020-01-26
46081,2651,2020-01-26
46083,4674,2020-01-26
46093,2966,2020-01-26
46099,19722,2020-01-26
46103,8854,2020-01-26
46127,2615,2020-01-26
46135,2252,2020-01-26
47001,9420,2020-01-26
47003,6350,2020-01-26
47005,2191,2020-01-26
47009,16436,2020-01-26
47011,13891,2020-01-26
47013,3691,2020-01-26
47015,2020,2020-01-26
47017,3508,2020-01-26
47019,5607,2020-01-26
47021,5743,2020-01-26
47023,2337,2020-01-26
47025,2872,2020-01-26
47029,4004,2020-01-26
47031,8203,2020-01-26
47033,1993,2020-01-26
47035,6772,2020-01-26
47037,67546,2020-01-26
47041,2503,2020-01-26
47043,7025,2020-01-26
47045,5420,2020-01-26
47047,5538,2020-01-26
47049,1675,2020-01-26
47051,5355,2020-01-26
47053,6466,2020-01-26
47055,3989,2020-01-26
47057,2666,2020-01-26
47059,7734,2020-01-26
47063,8242,2020-01-26
47065,40114,2020-01-26
47069,2291,2020-01-26
47071,3216,2020-01-26
47073,5103,2020-01-26
47075,2129,2020-01-26
47077,3790,2020-01-26
47079,3803,2020-01-26
47081,2819,2020-01-26
47085,2837,2020-01-26
47089,8225,2020-01-26
47091,1654,2020-01-26
47093,54821,2020-01-26
47097,2819,2020-01-26
47099,5298,2020-01-26
47103,4446,2020-01-26
47105,7775,2020-01-26
47107,6534,2020-01-26
47109,3223,2020-01-26
47111,2572,2020-01-26
47113,12553,2020-01-26
47115,4759,2020-01-26
47117,4552,2020-01-26
47119,12483,2020-01-26
47121,2081,2020-01-26
47123,5255,2020-01-26
47125,21181,2020-01-26
47129,1749,2020-01-26
47131,3956,2020-01-26
47133,2735,2020-01-26
47139,2195,2020-01-26
47141,10240,2020-01-26
47143,4180,2020-01-26
47145,6484,2020-01-26
47147,10051,2020-01-26
47149,38276,2020-01-26
47151,1699,2020-01-26
47153,1838,2020-01-26
47155,20729,2020-01-26
47157,78702,2020-01-26
47159,2886,2020-01-26
47163,17744,2020-01-26
47165,21644,2020-01-26
47167,7685,2020-01-26
47171,1747,2020-01-26
47173,2337,2020-01-26
47177,4412,2020-01-26
47179,14721,2020-01-26
47183,3875,2020-01-26
47185,2906,2020-01-26
47187,29922,2020-01-26
47189,19294,2020-01-26
48001,5973,2020-01-26
48003,2400,2020-01-26
48005,9885,2020-01-26
48007,3715,2020-01-26
48013,7333,2020-01-26
48015,4907,2020-01-26
48019,3163,2020-01-26
48021,11386,2020-01-26
48025,2627,2020-01-26
48027,36474,2020-01-26
48029,166486,2020-01-26
48035,2587,2020-01-26
48037,12983,2020-01-26
48039,43832,2020-01-26
48041,23889,2020-01-26
48049,5087,2020-01-26
48051,2627,2020-01-26
48053,6939,2020-01-26
48055,5561,2020-01-26
48057,2932,2020-01-26
48061,31126,2020-01-26
48067,4111,2020-01-26
48071,9579,2020-01-26
48073,6098,2020-01-26
48085,116528,2020-01-26
48089,4059,2020-01-26
48091,24634,2020-01-26
48093,2081,2020-01-26
48097,6871,2020-01-26
48099,8256,2020-01-26
48113,222846,2020-01-26
48117,1803,2020-01-26
48121,102228,2020-01-26
48123,3123,2020-01-26
48133,3479,2020-01-26
48135,17059,2020-01-26
48139,25884,2020-01-26
48141,43919,2020-01-26
48143,5896,2020-01-26
48145,2419,2020-01-26
48147,4998,2020-01-26
48149,5036,2020-01-26
48157,80046,2020-01-26
48161,3213,2020-01-26
48163,2355,2020-01-26
48165,2546,2020-01-26
48167,41063,2020-01-26
48171,4012,2020-01-26
48177,3228,2020-01-26
48179,3139,2020-01-26
48181,17865,2020-01-26
48183,17761,2020-01-26
48185,4408,2020-01-26
48187,21897,2020-01-26
48189,3120,2020-01-26
48199,8818,2020-01-26
48201,391368,2020-01-26
48203,9851,2020-01-26
48209,27360,2020-01-26
48213,12001,2020-01-26
48215,61134,2020-01-26
48217,6329,2020-01-26
48219,2798,2020-01-26
48221,8203,2020-01-26
48223,5754,2020-01-26
48225,2712,2020-01-26
48227,4770,2020-01-26
48231,14810,2020-01-26
48233,2873,2020-01-26
48239,2717,2020-01-26
48241,4806,2020-01-26
48245,25958,2020-01-26
48249,4637,2020-01-26
48251,25619,2020-01-26
48253,2301,2020-01-26
48255,2563,2020-01-26
48257,20580,2020-01-26
48259,7004,2020-01-26
48265,5988,2020-01-26
48273,4470,2020-01-26
48277,6274,2020-01-26
48281,3332,2020-01-26
48285,3197,2020-01-26
48287,3075,2020-01-26
48289,3393,2020-01-26
48291,13177,2020-01-26
48293,2981,2020-01-26
48299,3149,2020-01-26
48303,31186,2020-01-26
48309,28118,2020-01-26
48321,4608,2020-01-26
48323,4192,2020-01-26
48325,7523,2020-01-26
48329,19050,2020-01-26
48331,3449,2020-01-26
48337,3208,2020-01-26
48339,78985,2020-01-26
48341,2239,2020-01-26
48343,1920,2020-01-26
48347,7219,2020-01-26
48349,6234,2020-01-26
48353,3002,2020-01-26
48355,31789,2020-01-26
48361,12283,2020-01-26
48363,4867,2020-01-26
48365,3862,2020-01-26
48367,24042,2020-01-26
48371,2444,2020-01-26
48373,6370,2020-01-26
48375,16447,2020-01-26
48379,2049,2020-01-26
48381,17498,2020-01-26
48389,3453,2020-01-26
48395,2587,2020-01-26
48397,18233,2020-01-26
48401,6934,2020-01-26
48407,4319,2020-01-26
48409,8773,2020-01-26
48415,2179,2020-01-26
48419,2823,2020-01-26
48423,25673,2020-01-26
48425,2023,2020-01-26
48427,4479,2020-01-26
48439,224926,2020-01-26
48441,16379,2020-01-26
48449,4232,2020-01-26
48451,11639,2020-01-26
48453,97113,2020-01-26
48455,1994,2020-01-26
48457,2679,2020-01-26
48459,6296,2020-01-26
48463,2565,2020-01-26
48465,2915,2020-01-26
48467,9054,2020-01-26
48469,11003,2020-01-26
48471,8554,2020-01-26
48473,8632,2020-01-26
48475,2731,2020-01-26
48477,4975,2020-01-26
48479,20801,2020-01-26
48481,5922,2020-01-26
48485,14045,2020-01-26
48491,62342,2020-01-26
48493,7052,2020-01-26
48497,11164,2020-01-26
48499,6482,2020-01-26
48503,2445,2020-01-26
49003,5380,2020-01-26
49005,8028,2020-01-26
49007,1612,2020-01-26
49011,26062,2020-01-26
49013,1467,2020-01-26
49021,4760,2020-01-26
49035,77279,2020-01-26
49039,1839,2020-01-26
49043,5985,2020-01-26
49045,6036,2020-01-26
49047,2285,2020-01-26
49049,37702,2020-01-26
49051,2610,2020-01-26
49053,11985,2020-01-26
49057,19671,2020-01-26
50001,2282,2020-01-26
50003,2793,2020-01-26
50005,1696,2020-01-26
50007,9637,2020-01-26
50011,3269,2020-01-26
50015,2827,2020-01-26
50017,1833,2020-01-26
50019,1464,2020-01-26
50021,4499,2020-01-26
50023,4856,2020-01-26
50025,4791,2020-01-26
50027,5096,2020-01-26
51001,2872,2020-01-26
51003,9849,2020-01-26
51009,3599,2020-01-26
51011,2223,2020-01-26
51013,18329,2020-01-26
51015,8609,2020-01-26
51019,10248,2020-01-26
51023,4374,2020-01-26
51027,1471,2020-01-26
51031,7480,2020-01-26
51033,4151,2020-01-26
51035,3080,2020-01-26
51041,35524,2020-01-26
51047,4765,2020-01-26
51053,3489,2020-01-26
51059,72877,2020-01-26
51061,7596,2020-01-26
51065,2812,2020-01-26
51067,5571,2020-01-26
51069,10703,2020-01-26
51071,1856,2020-01-26
51073,4258,2020-01-26
51075,3493,2020-01-26
51079,1980,2020-01-26
51083,3047,2020-01-26
51085,14704,2020-01-26
51087,31843,2020-01-26
51089,5703,2020-01-26
51093,4251,2020-01-26
51095,6946,2020-01-26
51099,3148,2020-01-26
51101,2163,2020-01-26
51105,1782,2020-01-26
51107,35246,2020-01-26
51109,4830,2020-01-26
51117,3833,2020-01-26
51121,9729,2020-01-26
51127,3440,2020-01-26
51137,3647,2020-01-26
51139,2401,2020-01-26
51141,1799,2020-01-26
51143,6227,2020-01-26
51145,3452,2020-01-26
51149,4560,2020-01-26
51153,38594,2020-01-26
51155,4241,2020-01-26
51161,12119,2020-01-26
51163,3286,2020-01-26
51165,9720,2020-01-26
51167,2415,2020-01-26
51169,2168,2020-01-26
51171,5885,2020-01-26
51173,2779,2020-01-26
51175,2104,2020-01-26
51177,14478,2020-01-26
51179,14220,2020-01-26
51185,3944,2020-01-26
51187,4491,2020-01-26
51191,6643,2020-01-26
51195,3391,2020-01-26
51197,4146,2020-01-26
51199,9150,2020-01-26
51510,10300,2020-01-26
51520,3625,2020-01-26
51540,5318,2020-01-26
51550,24752,2020-01-26
51570,4603,2020-01-26
51590,5320,2020-01-26
51600,4247,2020-01-26
51630,6312,2020-01-26
51650,13413,2020-01-26
51660,7348,2020-01-26
51670,2776,2020-01-26
51680,10718,2020-01-26
51683,4872,2020-01-26
51700,17116,2020-01-26
51710,21165,2020-01-26
51730,4111,2020-01-26
51740,9004,2020-01-26
51760,21191,2020-01-26
51770,12319,2020-01-26
51775,4433,2020-01-26
51790,2993,2020-01-26
51800,9800,2020-01-26
51810,36394,2020-01-26
51820,3045,2020-01-26
51840,5281,2020-01-26
53003,2249,2020-01-26
53005,16511,2020-01-26
53007,6290,2020-01-26
53009,4341,2020-01-26
53011,35832,2020-01-26
53015,9640,2020-01-26
53017,3471,2020-01-26
53021,7054,2020-01-26
53025,6737,2020-01-26
53027,5862,2020-01-26
53029,5746,2020-01-26
53031,2184,2020-01-26
53033,126084,2020-01-26
53035,18682,2020-01-26
53037,4946,2020-01-26
53041,7655,2020-01-26
53045,5517,2020-01-26
53047,2133,2020-01-26
53049,1595,2020-01-26
53053,66080,2020-01-26
53057,9472,2020-01-26
53061,55248,2020-01-26
53063,37480,2020-01-26
53065,3407,2020-01-26
53067,22718,2020-01-26
53071,4138,2020-01-26
53073,12554,2020-01-26
53077,14084,2020-01-26
54001,1532,2020-01-26
54003,12874,2020-01-26
54005,1542,2020-01-26
54009,2915,2020-01-26
54011,9744,2020-01-26
54019,3181,2020-01-26
54025,2675,2020-01-26
54027,1748,2020-01-26
54029,3107,2020-01-26
54033,6830,2020-01-26
54035,2903,2020-01-26
54037,6597,2020-01-26
54039,16379,2020-01-26
54041,1767,2020-01-26
54043,1605,2020-01-26
54045,2007,2020-01-26
54049,5174,2020-01-26
54051,2800,2020-01-26
54053,2769,2020-01-26
54055,5591,2020-01-26
54057,2167,2020-01-26
54061,9855,2020-01-26
54065,2131,2020-01-26
54067,2055,2020-01-26
54069,4687,2020-01-26
54077,2596,2020-01-26
54079,7047,2020-01-26
54081,7470,2020-01-26
54083,2282,2020-01-26
